timestamp,factory_id,temperature,vibration,pressure,humidity,energy_consumption,state
2026-09-15 09:52:10.408027,F2,56.63,0.354,3.42,43.17,8.11,normal
2026-09-15 09:52:11.408027,F2,58.34,0.42,3.51,51.71,8.99,normal
2026-09-15 09:52:12.408027,F2,62.98,0.402,3.86,53.61,7.99,normal
2026-09-15 09:52:13.408027,F2,65.69,0.238,3.25,45.82,6.96,normal
2026-09-15 09:52:14.408027,F2,65.35,0.428,3.77,37.68,6.12,normal
2026-09-15 09:52:15.408027,F2,60.85,0.512,4.04,50.91,7.79,normal
2026-09-15 09:52:16.408027,F2,60.11,0.305,3.23,40.04,5.68,normal
2026-09-15 09:52:17.408027,F2,64.62,0.318,2.9,38.23,7.83,normal
2026-09-15 09:52:18.408027,F2,65.22,0.371,3.59,28.0,8.76,normal
2026-09-15 09:52:19.408027,F2,53.5,0.551,3.75,43.26,6.79,normal
2026-09-15 09:52:20.408027,F2,58.9,0.353,3.28,39.98,8.58,normal
2026-09-15 09:52:21.408027,F2,58.53,0.386,3.35,41.07,6.3,normal
2026-09-15 09:52:22.408027,F2,66.99,0.431,3.88,42.49,8.55,normal
2026-09-15 09:52:23.408027,F2,73.1,0.239,3.31,46.71,7.34,normal
2026-09-15 09:52:24.408027,F2,77.75,0.396,4.01,52.03,6.43,normal
2026-09-15 09:52:25.408027,F2,65.63,0.437,3.46,42.2,6.57,normal
2026-09-15 09:52:26.408027,F2,57.92,0.148,3.57,41.31,7.92,normal
2026-09-15 09:52:27.408027,F2,62.43,0.504,3.69,35.82,6.93,normal
2026-09-15 09:52:28.408027,F2,66.92,0.289,3.15,45.15,7.98,normal
2026-09-15 09:52:29.408027,F2,67.42,0.465,3.72,48.93,6.79,normal
2026-09-15 09:52:30.408027,F2,63.24,0.629,3.63,53.86,7.63,normal
2026-09-15 09:52:31.408027,F2,67.52,0.354,2.8,42.07,7.33,normal
2026-09-15 09:52:32.408027,F2,64.67,0.41,3.63,46.35,6.84,normal
2026-09-15 09:52:33.408027,F2,66.09,0.442,4.19,42.73,6.77,normal
2026-09-15 09:52:34.408027,F2,60.45,0.476,3.17,48.69,7.89,normal
2026-09-15 09:52:35.408027,F2,73.18,0.432,4.31,51.66,7.28,normal
2026-09-15 09:52:36.408027,F2,64.51,0.459,3.67,49.07,7.12,normal
2026-09-15 09:52:37.408027,F2,70.78,0.205,3.38,44.36,6.96,normal
2026-09-15 09:52:38.408027,F2,84.06,1.509,6.11,50.78,13.49,failure
2026-09-15 09:52:39.408027,F2,61.58,0.451,3.21,39.36,9.58,normal
2026-09-15 09:52:40.408027,F2,68.47,0.382,3.14,31.21,8.26,normal
2026-09-15 09:52:41.408027,F2,68.81,0.654,3.84,38.6,7.39,normal
2026-09-15 09:52:42.408027,F2,66.61,0.419,3.39,42.23,7.01,normal
2026-09-15 09:52:43.408027,F2,63.06,0.472,3.39,34.79,8.19,normal
2026-09-15 09:52:44.408027,F2,65.57,0.144,3.69,48.69,4.36,normal
2026-09-15 09:52:45.408027,F2,68.06,0.341,3.29,44.79,7.8,normal
2026-09-15 09:52:46.408027,F2,96.03,1.467,5.01,48.19,9.13,failure
2026-09-15 09:52:47.408027,F2,63.8,0.402,4.32,40.27,5.63,normal
2026-09-15 09:52:48.408027,F2,68.67,0.304,3.34,55.45,4.07,normal
2026-09-15 09:52:49.408027,F2,61.95,0.648,3.68,41.87,4.17,normal
2026-09-15 09:52:50.408027,F2,71.96,0.543,2.78,35.67,6.02,normal
2026-09-15 09:52:51.408027,F2,62.62,0.103,2.58,37.78,5.6,normal
2026-09-15 09:52:52.408027,F2,65.93,0.274,3.29,49.42,6.28,normal
2026-09-15 09:52:53.408027,F2,62.26,0.441,3.23,38.25,6.98,normal
2026-09-15 09:52:54.408027,F2,70.0,0.258,3.99,40.74,8.62,normal
2026-09-15 09:52:55.408027,F2,57.85,0.421,3.55,41.78,7.5,normal
2026-09-15 09:52:56.408027,F2,63.85,0.359,3.62,48.87,5.85,normal
2026-09-15 09:52:57.408027,F2,70.19,0.472,3.49,53.21,6.01,normal
2026-09-15 09:52:58.408027,F2,62.09,0.451,3.59,40.58,7.62,normal
2026-09-15 09:52:59.408027,F2,61.98,0.337,3.3,40.61,8.64,normal
2026-09-15 09:53:00.408027,F2,66.22,0.504,3.56,40.05,7.01,normal
2026-09-15 09:53:01.408027,F2,62.78,0.466,3.44,51.13,5.83,normal
2026-09-15 09:53:02.408027,F2,94.78,1.502,5.49,39.56,11.19,failure
2026-09-15 09:53:03.408027,F2,61.35,0.179,3.41,41.05,7.23,normal
2026-09-15 09:53:04.408027,F2,77.14,2.068,6.99,42.42,10.98,failure
2026-09-15 09:53:05.408027,F2,64.92,0.184,3.97,47.42,7.26,normal
2026-09-15 09:53:06.408027,F2,57.49,0.32,3.27,47.25,6.06,normal
2026-09-15 09:53:07.408027,F2,68.9,0.393,3.87,40.97,7.68,normal
2026-09-15 09:53:08.408027,F2,61.01,0.34,4.2,50.48,7.47,normal
2026-09-15 09:53:09.408027,F2,64.83,0.381,3.5,45.28,5.97,normal
2026-09-15 09:53:10.408027,F2,58.38,0.408,3.51,43.23,7.57,normal
2026-09-15 09:53:11.408027,F2,56.77,0.22,3.33,46.72,7.35,normal
2026-09-15 09:53:12.408027,F2,61.77,0.565,3.27,47.48,7.38,normal
2026-09-15 09:53:13.408027,F2,86.62,1.471,5.66,48.92,12.69,failure
2026-09-15 09:53:14.408027,F2,69.41,0.428,2.85,37.26,7.37,normal
2026-09-15 09:53:15.408027,F2,66.81,0.377,3.4,44.84,8.23,normal
2026-09-15 09:53:16.408027,F2,65.87,0.3,4.41,45.84,7.75,normal
2026-09-15 09:53:17.408027,F2,57.44,0.498,3.94,38.08,5.61,normal
2026-09-15 09:53:18.408027,F2,65.57,0.419,3.22,39.97,7.03,normal
2026-09-15 09:53:19.408027,F2,63.63,0.365,2.79,38.03,7.99,normal
2026-09-15 09:53:20.408027,F2,63.79,0.499,3.04,49.67,7.41,normal
2026-09-15 09:53:21.408027,F2,62.4,0.288,3.56,44.69,7.16,normal
2026-09-15 09:53:22.408027,F2,60.91,0.219,3.63,48.77,6.46,normal
2026-09-15 09:53:23.408027,F2,70.83,0.465,3.4,44.25,6.42,normal
2026-09-15 09:53:24.408027,F2,71.82,0.439,3.07,41.79,8.48,normal
2026-09-15 09:53:25.408027,F2,67.93,0.341,3.8,44.88,6.04,normal
2026-09-15 09:53:26.408027,F2,75.35,0.32,3.51,47.2,6.63,normal
2026-09-15 09:53:27.408027,F2,59.83,0.556,3.78,46.54,7.11,normal
2026-09-15 09:53:28.408027,F2,66.81,0.321,4.03,54.23,5.33,normal
2026-09-15 09:53:29.408027,F2,77.87,0.231,3.05,43.66,6.03,normal
2026-09-15 09:53:30.408027,F2,62.56,0.301,3.45,47.29,8.7,normal
2026-09-15 09:53:31.408027,F2,67.18,0.513,3.64,53.2,7.62,normal
2026-09-15 09:53:32.408027,F2,63.0,0.577,3.06,47.49,6.38,normal
2026-09-15 09:53:33.408027,F2,60.26,0.381,3.65,42.68,7.15,normal
2026-09-15 09:53:34.408027,F2,71.3,0.289,3.05,45.98,7.3,normal
2026-09-15 09:53:35.408027,F2,63.96,0.264,3.66,41.71,6.73,normal
2026-09-15 09:53:36.408027,F2,64.46,0.467,3.59,48.17,6.32,normal
2026-09-15 09:53:37.408027,F2,65.18,0.273,4.12,46.0,5.29,normal
2026-09-15 09:53:38.408027,F2,67.63,0.251,3.6,48.08,6.63,normal
2026-09-15 09:53:39.408027,F2,59.74,0.487,4.09,35.45,7.12,normal
2026-09-15 09:53:40.408027,F2,72.98,0.46,2.78,40.95,7.54,normal
2026-09-15 09:53:41.408027,F2,66.85,0.212,3.23,45.49,7.28,normal
2026-09-15 09:53:42.408027,F2,67.04,0.451,3.93,37.76,6.69,normal
2026-09-15 09:53:43.408027,F2,69.01,0.551,3.15,44.02,8.12,normal
2026-09-15 09:53:44.408027,F2,64.52,0.454,3.3,37.41,6.66,normal
2026-09-15 09:53:45.408027,F2,75.15,0.471,3.42,52.3,4.49,normal
2026-09-15 09:53:46.408027,F2,66.84,0.159,4.4,36.05,7.64,normal
2026-09-15 09:53:47.408027,F2,65.68,0.258,3.61,50.2,4.49,normal
2026-09-15 09:53:48.408027,F2,65.44,0.34,3.6,45.61,5.03,normal
2026-09-15 09:53:49.408027,F2,62.85,0.471,3.18,40.24,7.18,normal
2026-09-15 09:53:50.408027,F2,66.6,0.359,3.39,45.82,6.06,normal
2026-09-15 09:53:51.408027,F2,60.14,0.469,4.12,48.78,5.08,normal
2026-09-15 09:53:52.408027,F2,64.32,0.242,3.24,39.45,7.83,normal
2026-09-15 09:53:53.408027,F2,65.61,0.514,3.49,44.24,6.49,normal
2026-09-15 09:53:54.408027,F2,62.65,0.26,4.11,47.49,7.36,normal
2026-09-15 09:53:55.408027,F2,64.06,0.158,3.21,49.61,7.15,normal
2026-09-15 09:53:56.408027,F2,72.54,0.504,3.5,39.75,6.79,normal
2026-09-15 09:53:57.408027,F2,65.83,0.15,3.08,36.59,5.86,normal
2026-09-15 09:53:58.408027,F2,68.65,0.345,3.05,46.55,6.8,normal
2026-09-15 09:53:59.408027,F2,60.37,0.489,3.27,39.66,6.36,normal
2026-09-15 09:54:00.408027,F2,68.76,0.429,3.49,46.05,6.82,normal
2026-09-15 09:54:01.408027,F2,60.52,0.403,4.25,45.67,7.01,normal
2026-09-15 09:54:02.408027,F2,60.85,0.637,3.81,49.83,7.62,normal
2026-09-15 09:54:03.408027,F2,62.73,0.484,3.59,38.95,8.16,normal
2026-09-15 09:54:04.408027,F2,78.18,0.379,3.46,45.92,6.8,normal
2026-09-15 09:54:05.408027,F2,59.14,0.658,3.51,40.08,5.85,normal
2026-09-15 09:54:06.408027,F2,63.5,0.213,4.14,40.39,6.38,normal
2026-09-15 09:54:07.408027,F2,71.19,0.481,4.07,47.38,7.55,normal
2026-09-15 09:54:08.408027,F2,88.8,1.216,5.71,49.56,12.32,failure
2026-09-15 09:54:09.408027,F2,62.84,0.279,3.73,36.94,7.25,normal
2026-09-15 09:54:10.408027,F2,101.48,1.193,7.56,52.66,13.05,failure
2026-09-15 09:54:11.408027,F2,72.09,0.514,3.31,50.87,7.37,normal
2026-09-15 09:54:12.408027,F2,61.13,0.454,3.73,48.48,5.35,normal
2026-09-15 09:54:13.408027,F2,66.06,0.355,3.9,47.91,7.66,normal
2026-09-15 09:54:14.408027,F2,95.67,1.492,5.16,48.81,11.85,failure
2026-09-15 09:54:15.408027,F2,71.14,0.316,3.24,46.62,7.88,normal
2026-09-15 09:54:16.408027,F2,79.45,1.554,5.59,44.9,13.04,failure
2026-09-15 09:54:17.408027,F2,68.47,0.491,3.13,42.01,8.61,normal
2026-09-15 09:54:18.408027,F2,66.13,0.363,4.12,47.24,6.21,normal
2026-09-15 09:54:19.408027,F2,66.37,0.717,3.08,41.33,7.12,normal
2026-09-15 09:54:20.408027,F2,89.83,1.034,5.31,46.65,13.97,failure
2026-09-15 09:54:21.408027,F2,63.88,0.51,3.65,40.81,5.98,normal
2026-09-15 09:54:22.408027,F2,59.1,0.305,3.96,35.8,5.74,normal
2026-09-15 09:54:23.408027,F2,68.62,0.185,3.74,42.22,7.4,normal
2026-09-15 09:54:24.408027,F2,67.58,0.605,3.48,45.47,8.14,normal
2026-09-15 09:54:25.408027,F2,63.32,0.435,3.01,45.07,6.33,normal
2026-09-15 09:54:26.408027,F2,63.88,0.188,3.55,49.05,7.03,normal
2026-09-15 09:54:27.408027,F2,58.25,0.438,3.99,43.72,9.86,normal
2026-09-15 09:54:28.408027,F2,56.72,0.198,3.01,47.12,7.06,normal
2026-09-15 09:54:29.408027,F2,62.98,0.277,3.71,38.57,6.46,normal
2026-09-15 09:54:30.408027,F2,63.3,0.389,3.5,43.91,7.77,normal
2026-09-15 09:54:31.408027,F2,66.6,0.305,3.45,41.51,6.31,normal
2026-09-15 09:54:32.408027,F2,66.97,0.417,3.54,38.9,7.71,normal
2026-09-15 09:54:33.408027,F2,61.61,0.23,3.76,45.47,8.38,normal
2026-09-15 09:54:34.408027,F2,71.13,0.29,3.2,38.38,7.36,normal
2026-09-15 09:54:35.408027,F2,67.17,0.473,3.65,43.94,8.18,normal
2026-09-15 09:54:36.408027,F2,72.92,0.502,3.91,40.97,6.38,normal
2026-09-15 09:54:37.408027,F2,66.91,0.416,2.77,37.42,7.32,normal
2026-09-15 09:54:38.408027,F2,69.43,0.324,3.07,54.14,7.84,normal
2026-09-15 09:54:39.408027,F2,52.2,0.521,3.14,47.59,7.31,normal
2026-09-15 09:54:40.408027,F2,72.38,0.458,4.28,32.49,7.01,normal
2026-09-15 09:54:41.408027,F2,70.25,0.322,3.49,45.97,6.15,normal
2026-09-15 09:54:42.408027,F2,63.37,0.349,3.54,41.27,8.25,normal
2026-09-15 09:54:43.408027,F2,75.66,0.504,3.96,48.25,5.25,normal
2026-09-15 09:54:44.408027,F2,63.75,0.249,3.13,46.3,7.3,normal
2026-09-15 09:54:45.408027,F2,66.41,0.473,3.72,51.73,7.49,normal
2026-09-15 09:54:46.408027,F2,69.13,0.453,3.6,49.22,5.17,normal
2026-09-15 09:54:47.408027,F2,61.44,0.405,4.02,45.22,6.08,normal
2026-09-15 09:54:48.408027,F2,63.19,0.338,3.5,46.09,5.89,normal
2026-09-15 09:54:49.408027,F2,62.27,0.303,4.3,50.8,6.87,normal
2026-09-15 09:54:50.408027,F2,73.79,0.459,3.04,50.3,6.08,normal
2026-09-15 09:54:51.408027,F2,73.56,0.356,3.24,51.25,5.87,normal
2026-09-15 09:54:52.408027,F2,66.94,0.371,3.24,46.01,5.44,normal
2026-09-15 09:54:53.408027,F2,61.44,0.294,3.4,40.93,5.5,normal
2026-09-15 09:54:54.408027,F2,67.11,0.557,3.13,44.46,6.79,normal
2026-09-15 09:54:55.408027,F2,59.22,0.417,3.77,39.17,6.11,normal
2026-09-15 09:54:56.408027,F2,93.12,1.379,5.63,46.58,13.33,failure
2026-09-15 09:54:57.408027,F2,63.43,0.234,3.35,43.27,6.57,normal
2026-09-15 09:54:58.408027,F2,58.98,0.512,3.92,38.61,6.08,normal
2026-09-15 09:54:59.408027,F2,65.77,0.37,3.26,45.72,7.93,normal
2026-09-15 09:55:00.408027,F2,69.01,0.299,3.56,46.55,6.31,normal
2026-09-15 09:55:01.408027,F2,56.92,0.5,3.46,51.54,8.51,normal
2026-09-15 09:55:02.408027,F2,60.97,0.545,3.44,36.11,7.72,normal
2026-09-15 09:55:03.408027,F2,66.28,0.326,3.25,47.78,7.82,normal
2026-09-15 09:55:04.408027,F2,70.95,0.241,4.02,44.59,8.04,normal
2026-09-15 09:55:05.408027,F2,62.95,0.329,3.45,44.25,6.34,normal
2026-09-15 09:55:06.408027,F2,65.46,0.162,3.43,36.87,5.45,normal
2026-09-15 09:55:07.408027,F2,70.71,0.514,2.97,35.48,8.38,normal
2026-09-15 09:55:08.408027,F2,62.77,0.209,3.16,50.78,8.63,normal
2026-09-15 09:55:09.408027,F2,58.15,0.389,3.7,45.33,6.87,normal
2026-09-15 09:55:10.408027,F2,65.6,0.294,3.94,46.36,7.13,normal
2026-09-15 09:55:11.408027,F2,60.27,0.311,3.41,42.05,6.24,normal
2026-09-15 09:55:12.408027,F2,67.45,0.58,4.46,47.43,7.62,normal
2026-09-15 09:55:13.408027,F2,61.48,0.346,3.19,37.81,4.74,normal
2026-09-15 09:55:14.408027,F2,65.7,0.309,3.24,43.72,6.07,normal
2026-09-15 09:55:15.408027,F2,63.58,0.471,3.01,48.64,6.76,normal
2026-09-15 09:55:16.408027,F2,65.72,0.326,4.01,51.13,6.4,normal
2026-09-15 09:55:17.408027,F2,68.28,0.407,3.47,44.9,6.39,normal
2026-09-15 09:55:18.408027,F2,65.39,0.483,3.34,45.87,6.77,normal
2026-09-15 09:55:19.408027,F2,57.04,0.555,2.87,39.81,8.25,normal
2026-09-15 09:55:20.408027,F2,64.87,0.302,3.58,40.66,7.52,normal
2026-09-15 09:55:21.408027,F2,69.02,0.393,3.69,52.18,6.47,normal
2026-09-15 09:55:22.408027,F2,61.06,0.465,3.73,38.78,6.43,normal
2026-09-15 09:55:23.408027,F2,66.43,0.248,3.56,50.81,6.89,normal
2026-09-15 09:55:24.408027,F2,68.09,0.3,3.42,40.79,5.76,normal
2026-09-15 09:55:25.408027,F2,64.7,0.49,4.03,49.79,6.07,normal
2026-09-15 09:55:26.408027,F2,66.45,0.205,3.67,44.66,8.49,normal
2026-09-15 09:55:27.408027,F2,68.57,0.471,3.32,48.51,9.08,normal
2026-09-15 09:55:28.408027,F2,65.48,0.143,4.19,45.42,7.07,normal
2026-09-15 09:55:29.408027,F2,63.42,0.425,3.44,42.14,6.56,normal
2026-09-15 09:55:30.408027,F2,62.2,0.424,2.92,44.12,7.77,normal
2026-09-15 09:55:31.408027,F2,70.77,0.433,3.92,40.11,6.14,normal
2026-09-15 09:55:32.408027,F2,65.57,0.332,3.71,35.28,6.8,normal
2026-09-15 09:55:33.408027,F2,67.55,0.336,3.36,42.98,6.02,normal
2026-09-15 09:55:34.408027,F2,92.23,1.928,6.94,53.46,11.84,failure
2026-09-15 09:55:35.408027,F2,68.42,0.547,4.49,42.86,7.61,normal
2026-09-15 09:55:36.408027,F2,91.21,2.001,6.96,50.15,10.8,failure
2026-09-15 09:55:37.408027,F2,62.79,0.296,3.6,41.32,7.06,normal
2026-09-15 09:55:38.408027,F2,55.27,0.207,3.16,48.04,6.13,normal
2026-09-15 09:55:39.408027,F2,59.73,0.25,3.8,46.07,7.22,normal
2026-09-15 09:55:40.408027,F2,82.83,1.757,5.22,47.25,11.15,failure
2026-09-15 09:55:41.408027,F2,62.64,0.35,2.99,37.04,7.05,normal
2026-09-15 09:55:42.408027,F2,56.93,0.316,3.13,44.71,7.83,normal
2026-09-15 09:55:43.408027,F2,94.4,1.712,3.46,45.61,9.52,failure
2026-09-15 09:55:44.408027,F2,64.74,0.574,3.01,45.78,6.32,normal
2026-09-15 09:55:45.408027,F2,65.71,0.557,3.35,52.79,5.04,normal
2026-09-15 09:55:46.408027,F2,64.14,0.391,4.08,36.35,7.01,normal
2026-09-15 09:55:47.408027,F2,90.86,1.966,7.78,43.97,7.37,failure
2026-09-15 09:55:48.408027,F2,69.04,0.538,2.84,46.06,5.97,normal
2026-09-15 09:55:49.408027,F2,61.52,0.325,4.07,44.78,8.26,normal
2026-09-15 09:55:50.408027,F2,64.82,0.525,3.63,40.72,6.41,normal
2026-09-15 09:55:51.408027,F2,62.22,0.427,3.06,45.89,6.76,normal
2026-09-15 09:55:52.408027,F2,67.45,0.504,3.78,41.19,7.6,normal
2026-09-15 09:55:53.408027,F2,57.82,0.51,3.88,49.69,7.8,normal
2026-09-15 09:55:54.408027,F2,62.34,0.683,3.85,44.03,6.97,normal
2026-09-15 09:55:55.408027,F2,75.45,0.319,4.09,44.79,7.08,normal
2026-09-15 09:55:56.408027,F2,70.6,0.299,3.4,42.06,7.99,normal
2026-09-15 09:55:57.408027,F2,61.76,0.545,3.27,43.9,6.83,normal
2026-09-15 09:55:58.408027,F2,64.69,0.621,3.51,55.29,6.91,normal
2026-09-15 09:55:59.408027,F2,70.2,0.441,3.13,46.74,6.85,normal
2026-09-15 09:56:00.408027,F2,56.95,0.401,3.53,42.91,6.36,normal
2026-09-15 09:56:01.408027,F2,66.72,0.276,3.15,45.74,6.35,normal
2026-09-15 09:56:02.408027,F2,85.81,1.128,5.84,52.09,11.51,failure
2026-09-15 09:56:03.408027,F2,58.73,0.398,3.56,46.52,6.64,normal
2026-09-15 09:56:04.408027,F2,56.6,0.199,4.03,37.5,7.03,normal
2026-09-15 09:56:05.408027,F2,66.74,0.361,3.04,49.96,6.99,normal
2026-09-15 09:56:06.408027,F2,57.55,0.387,3.98,39.47,7.53,normal
2026-09-15 09:56:07.408027,F2,64.05,0.411,3.41,41.43,5.38,normal
2026-09-15 09:56:08.408027,F2,62.61,0.511,3.68,44.13,5.55,normal
2026-09-15 09:56:09.408027,F2,65.42,0.376,3.37,46.18,5.72,normal
2026-09-15 09:56:10.408027,F2,63.76,0.475,3.19,46.93,8.52,normal
2026-09-15 09:56:11.408027,F2,65.49,0.562,3.51,52.16,6.68,normal
2026-09-15 09:56:12.408027,F2,67.91,0.533,3.87,44.14,6.75,normal
2026-09-15 09:56:13.408027,F2,64.7,0.69,3.58,52.47,6.72,normal
2026-09-15 09:56:14.408027,F2,71.88,0.356,3.07,42.97,8.3,normal
2026-09-15 09:56:15.408027,F2,66.68,0.187,3.91,49.5,7.5,normal
2026-09-15 09:56:16.408027,F2,53.44,0.331,3.0,42.28,7.99,normal
2026-09-15 09:56:17.408027,F2,87.83,1.325,5.88,51.96,10.2,failure
2026-09-15 09:56:18.408027,F2,66.12,0.362,3.2,44.97,6.22,normal
2026-09-15 09:56:19.408027,F2,69.37,0.47,3.18,48.77,5.81,normal
2026-09-15 09:56:20.408027,F2,63.92,0.419,3.52,45.52,5.35,normal
2026-09-15 09:56:21.408027,F2,61.12,0.421,3.26,51.99,7.11,normal
2026-09-15 09:56:22.408027,F2,74.39,1.764,7.43,50.83,11.2,failure
2026-09-15 09:56:23.408027,F2,58.67,0.325,3.35,46.94,7.74,normal
2026-09-15 09:56:24.408027,F2,67.17,0.305,4.07,47.74,7.6,normal
2026-09-15 09:56:25.408027,F2,64.63,0.524,3.78,43.92,5.76,normal
2026-09-15 09:56:26.408027,F2,65.44,0.511,3.43,54.19,7.47,normal
2026-09-15 09:56:27.408027,F2,59.61,0.263,3.57,38.99,6.71,normal
2026-09-15 09:56:28.408027,F2,64.29,0.359,3.68,40.35,6.89,normal
2026-09-15 09:56:29.408027,F2,66.87,0.316,3.41,32.8,6.33,normal
2026-09-15 09:56:30.408027,F2,69.53,0.378,3.03,40.26,8.57,normal
2026-09-15 09:56:31.408027,F2,70.44,0.176,3.95,43.72,7.38,normal
2026-09-15 09:56:32.408027,F2,73.33,0.296,3.42,36.26,7.71,normal
2026-09-15 09:56:33.408027,F2,68.08,0.503,3.84,45.43,7.93,normal
2026-09-15 09:56:34.408027,F2,72.14,0.138,4.1,50.12,7.4,normal
2026-09-15 09:56:35.408027,F2,71.52,0.408,2.94,56.42,7.16,normal
2026-09-15 09:56:36.408027,F2,68.98,0.441,3.58,46.08,8.13,normal
2026-09-15 09:56:37.408027,F2,60.21,0.518,3.31,52.03,6.57,normal
2026-09-15 09:56:38.408027,F2,61.83,0.237,3.73,56.71,7.75,normal
2026-09-15 09:56:39.408027,F2,73.57,0.344,3.31,50.51,6.74,normal
2026-09-15 09:56:40.408027,F2,74.04,0.411,3.05,49.58,6.34,normal
2026-09-15 09:56:41.408027,F2,72.88,0.278,3.42,39.5,7.73,normal
2026-09-15 09:56:42.408027,F2,51.38,0.47,2.78,49.8,8.46,normal
2026-09-15 09:56:43.408027,F2,68.97,0.397,3.32,39.34,7.01,normal
2026-09-15 09:56:44.408027,F2,63.49,0.309,3.29,51.04,7.74,normal
2026-09-15 09:56:45.408027,F2,70.49,0.388,3.54,47.39,8.13,normal
2026-09-15 09:56:46.408027,F2,64.33,0.624,3.01,51.38,9.03,normal
2026-09-15 09:56:47.408027,F2,67.23,0.623,3.14,51.31,7.73,normal
2026-09-15 09:56:48.408027,F2,54.55,0.494,4.33,36.17,7.09,normal
2026-09-15 09:56:49.408027,F2,65.32,0.292,3.92,43.81,6.22,normal
2026-09-15 09:56:50.408027,F2,60.39,0.415,3.68,43.16,6.35,normal
2026-09-15 09:56:51.408027,F2,61.94,0.412,3.84,46.49,8.3,normal
2026-09-15 09:56:52.408027,F2,64.88,0.388,3.04,47.01,6.46,normal
2026-09-15 09:56:53.408027,F2,63.75,0.289,3.71,42.63,6.67,normal
2026-09-15 09:56:54.408027,F2,92.95,1.563,4.7,53.64,10.23,failure
2026-09-15 09:56:55.408027,F2,63.96,0.313,3.7,37.86,6.21,normal
2026-09-15 09:56:56.408027,F2,61.43,0.506,4.26,53.52,9.72,normal
2026-09-15 09:56:57.408027,F2,63.81,0.529,2.91,50.12,7.79,normal
2026-09-15 09:56:58.408027,F2,73.75,0.584,3.2,36.69,7.77,normal
2026-09-15 09:56:59.408027,F2,58.2,0.43,2.34,36.2,4.74,normal
2026-09-15 09:57:00.408027,F2,93.99,1.729,6.0,56.34,9.77,failure
2026-09-15 09:57:01.408027,F2,61.55,0.473,3.13,40.28,5.75,normal
2026-09-15 09:57:02.408027,F2,64.1,0.303,3.83,46.42,8.46,normal
2026-09-15 09:57:03.408027,F2,64.36,0.43,3.06,44.03,7.29,normal
2026-09-15 09:57:04.408027,F2,63.94,0.369,3.51,42.96,6.63,normal
2026-09-15 09:57:05.408027,F2,57.76,0.411,3.26,46.93,7.21,normal
2026-09-15 09:57:06.408027,F2,73.73,0.234,3.45,40.25,5.81,normal
2026-09-15 09:57:07.408027,F2,71.07,0.534,3.01,47.7,7.67,normal
2026-09-15 09:57:08.408027,F2,67.81,0.662,4.18,51.32,7.37,normal
2026-09-15 09:57:09.408027,F2,73.73,0.552,4.38,42.81,7.86,normal
2026-09-15 09:57:10.408027,F2,57.93,0.478,3.4,42.01,8.22,normal
2026-09-15 09:57:11.408027,F2,66.69,0.325,2.96,48.67,9.06,normal
2026-09-15 09:57:12.408027,F2,65.35,0.225,3.52,52.09,7.65,normal
2026-09-15 09:57:13.408027,F2,67.88,0.282,2.79,44.48,9.81,normal
2026-09-15 09:57:14.408027,F2,66.23,0.521,3.67,51.33,7.07,normal
2026-09-15 09:57:15.408027,F2,64.18,0.268,3.13,47.12,6.86,normal
2026-09-15 09:57:16.408027,F2,72.2,0.433,3.59,43.64,5.97,normal
2026-09-15 09:57:17.408027,F2,68.69,0.429,3.11,50.56,6.89,normal
2026-09-15 09:57:18.408027,F2,63.58,0.376,3.35,42.75,6.77,normal
2026-09-15 09:57:19.408027,F2,71.93,0.248,3.86,42.34,5.99,normal
2026-09-15 09:57:20.408027,F2,61.64,0.305,3.47,37.33,7.55,normal
2026-09-15 09:57:21.408027,F2,71.56,0.311,4.31,43.95,5.81,normal
2026-09-15 09:57:22.408027,F2,66.86,0.509,3.04,42.76,7.11,normal
2026-09-15 09:57:23.408027,F2,60.76,0.431,3.77,38.74,8.73,normal
2026-09-15 09:57:24.408027,F2,68.63,0.395,3.78,42.76,6.78,normal
2026-09-15 09:57:25.408027,F2,60.02,0.438,3.93,47.1,7.91,normal
2026-09-15 09:57:26.408027,F2,68.1,0.502,3.71,43.33,6.44,normal
2026-09-15 09:57:27.408027,F2,69.89,0.51,3.57,54.06,7.05,normal
2026-09-15 09:57:28.408027,F2,58.37,0.351,3.79,48.19,6.25,normal
2026-09-15 09:57:29.408027,F2,64.88,0.171,3.84,39.58,7.77,normal
2026-09-15 09:57:30.408027,F2,66.0,0.18,3.67,54.88,8.61,normal
2026-09-15 09:57:31.408027,F2,67.5,0.364,2.73,41.87,8.33,normal
2026-09-15 09:57:32.408027,F2,64.27,0.294,3.21,47.51,6.67,normal
2026-09-15 09:57:33.408027,F2,66.83,0.38,3.27,51.18,7.34,normal
2026-09-15 09:57:34.408027,F2,73.82,0.374,2.74,44.58,7.72,normal
2026-09-15 09:57:35.408027,F2,68.03,0.413,3.39,50.68,6.85,normal
2026-09-15 09:57:36.408027,F2,93.38,1.221,5.63,48.35,10.41,failure
2026-09-15 09:57:37.408027,F2,66.81,0.344,4.23,39.16,5.01,normal
2026-09-15 09:57:38.408027,F2,91.72,1.611,6.68,49.0,10.97,failure
2026-09-15 09:57:39.408027,F2,75.78,0.531,3.6,51.67,8.31,normal
2026-09-15 09:57:40.408027,F2,66.3,0.288,2.66,45.5,7.56,normal
2026-09-15 09:57:41.408027,F2,101.64,1.54,7.06,52.71,13.89,failure
